0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,label
95.6363,90.191826,87.34555,84.8883,83.03203,81.93335,80.94582,80.324524,79.87087,79.71445,79.72337,79.70622,79.7293,79.78628,79.71307,79.74955,79.70438,79.89832,79.9352,80.03358,80.1711,80.40685,80.48635,80.6506,80.99485,81.35832,81.6339,81.98132,82.42258,82.746574,83.12655,83.55435,83.90312,84.37925,84.65018,84.96883,85.1694,86.331474,88.35335,90.81013,93.78998,96.99642,99.96965,102.7465,105.75707,108.8046,111.92518,115.07565,118.625626,122.19353,125.53015,129.0206,132.7298,136.14322,138.94583,142.20363,146.249,150.41695,153.61368,155.9602,158.7778,161.8523,164.35977,166.23605,167.91162,170.18907,172.47403,174.34668,176.2668,178.42125,180.49377,182.20523,184.25383,186.87517,189.76938,192.57468,195.1478,198.14453,201.97528,205.89645,210.329,215.0055,220.07433,225.54977,231.66165,239.09273,247.2273,255.1538,263.47696,272.55197,283.0088,293.7136,304.26428,315.83188,329.1733,342.87604,355.6819,368.29138,381.46652,394.8389,408.24835,421.4621,435.0814,447.5622,458.1488,468.4406,479.91226,492.44836,503.429,512.6878,522.1617,532.4601,543.4943,554.8611,566.6348,578.6044,588.059,593.3149,595.2253,594.488,588.6128,578.4592,566.65094,557.3999,551.35626,546.6205,540.812,532.9455,521.0441,505.7957,490.06754,476.5899,465.4902,457.6622,453.4564,452.86,456.0859,464.7679,483.8428,517.8512,568.991,633.4304,703.7363,771.92096,833.7255,887.1529,931.9398,969.7791,1001.2398,1027.4502,1049.5112,1068.7386,1085.5836,1100.5288,1113.6237,1125.7656,1136.3956,1145.362,1154.0988,1161.2894,1167.3726,1171.7866,1174.3309,1177.2274,1181.9185,1187.592,1193.634,1200.468,1207.7119,1214.9749,1221.7338,1229.8304,1237.8522,1245.1052,1254.2738,1265.297,1274.1746,1282.5507,1289.8593,1297.3885,1305.8632,1314.7273,1323.9159,1332.9042,1342.2172,1351.4714,1361.2852,1372.5704,1382.5764,1392.128,1401.0706,1409.6342,1417.8875,1425.9283,1433.5997,1440.414,1446.022,1450.9297,1455.5436,1459.3391,1462.325,1465.3456,1464.4738,1461.2034,1460.4526,1453.4159,1445.1862,1435.0106,1426.1238,1416.8907,1409.9053,1403.7037,1398.58,1392.2152,1387.2008,1380.5658,1375.186,1369.0798,1362.33,1354.6646,1348.0459,1341.1078,1333.201,1326.0679,1317.9974,1309.1422,1301.8474,1293.2583,1284.4059,1275.5865,1266.3068,1256.8813,1248.1825,1238.0309,1229.7913,1220.3606,1211.4993,1203.8448,1196.4028,1188.5908,1181.226,1171.147,1163.9852,1157.0835,1147.118,1138.3676,1131.6075,1121.19,1109.5962,1098.7109,1087.0577,1074.7775,1061.066,1047.194,1033.1946,1020.4271,1004.055,989.2566,975.0642,959.7783,944.2943,929.2337,911.7455,892.6908,876.2038,860.0802,849.6177,840.4026,834.7703,830.3199,826.2506,824.0966,821.2319,819.6273,818.1401,816.8939,817.5048,817.2768,819.1351,819.4312,819.7725,823.9207,825.23755,828.5907,830.7783,834.6051,836.4639,840.8308,842.0848,845.1562,846.023,849.7227,850.5859,855.4082,857.0024,858.0838,857.5766,857.8762,862.3955,862.1655,Fresh
63.810425,58.4236,55.203224,52.446426,50.74805,49.014977,48.077477,46.9561,46.339325,46.020527,45.73505,45.512,45.3944,45.19735,45.1036,44.982376,45.0721,45.0098,44.792175,44.715076,44.761375,44.781223,44.62765,44.63115,44.5496,44.542423,44.508476,44.450127,44.440025,44.3312,44.345325,44.32985,44.367874,44.338974,44.3203,44.285774,44.09285,44.064674,43.90425,43.77815,43.73985,44.51585,45.6892,46.7497,47.8518,49.05925,50.182426,51.3773,52.6208,53.853,54.942024,56.102974,57.225723,58.268173,59.05405,60.0499,61.3152,62.58825,63.49725,64.02085,64.67728,65.49655,66.01635,66.31465,66.52898,67.02982,67.398926,67.72993,67.99405,68.25385,68.59087,68.70525,68.79635,69.34148,69.851524,70.307724,70.53783,71.0673,71.762276,72.5188,73.30815,74.27505,75.38802,76.50527,77.93278,79.80782,81.9659,84.1518,86.53383,89.476974,92.90805,96.5773,100.4271,104.92123,110.10885,115.91712,121.74618,127.738525,134.35675,141.36845,148.78336,156.72565,165.09427,173.52013,181.4848,189.96303,199.19016,209.39745,218.9546,228.35165,238.14522,248.1748,258.8981,270.00177,281.61658,293.51724,304.5244,313.60077,321.0381,327.11414,330.17786,330.83856,330.89536,333.74893,338.66046,344.7838,350.46283,354.14703,354.94046,352.72018,348.1848,342.75464,338.1396,335.1143,334.61017,336.36166,340.55338,348.3101,363.03046,388.214,425.08624,471.56635,522.2797,572.061,617.2198,656.6732,690.6378,719.365,743.92413,764.8377,782.9189,798.6241,813.2681,826.0075,837.84033,848.5431,858.6617,867.4257,875.5337,882.8379,889.207,894.5994,898.0494,901.6924,906.4955,911.7178,917.7728,924.5062,931.3183,938.4827,945.4128,953.0657,959.9028,966.945,974.7904,984.2081,992.6524,999.5219,1005.9296,1012.5196,1019.323,1026.8922,1034.4456,1042.2812,1049.9883,1057.9626,1066.048,1075.3456,1083.7965,1091.3016,1099.1008,1105.9596,1113.6672,1119.814,1126.7667,1132.8385,1136.9088,1142.4902,1146.4155,1149.4087,1152.7773,1155.3076,1156.0363,1155.5282,1153.7554,1149.4824,1143.829,1137.6805,1130.2134,1122.9574,1117.2124,1113.2158,1109.4009,1104.995,1101.1802,1095.2725,1091.5387,1086.9816,1082.2036,1076.7721,1070.1323,1064.9463,1058.7545,1054.0377,1047.3832,1040.1823,1034.225,1027.713,1019.609,1013.2438,1005.6839,998.6112,991.656,983.5912,975.6028,969.308,962.042,956.3366,950.2675,944.0255,937.1843,929.4516,924.2932,917.5367,911.0959,904.0956,897.527,890.8002,882.095,874.2664,865.128,855.345,845.763,835.2205,825.0901,814.6314,803.46375,792.0689,781.51825,771.15,760.4307,748.0794,736.5959,722.9839,710.8895,698.71454,691.3699,684.5172,679.812,677.0577,674.1774,673.1526,671.6871,669.9995,670.0028,670.3034,670.93726,671.6016,673.5366,673.62714,674.5719,676.1165,678.6738,680.063,683.0912,686.2278,687.8892,690.8438,695.6555,697.3836,699.8405,701.7668,703.4318,706.0541,708.652,710.6189,711.3432,712.20795,716.53864,716.15643,Fresh
294.48175,278.02792,265.67944,257.1085,249.4643,244.29573,240.3242,237.23703,235.9933,235.37038,235.13702,235.0012,234.96393,235.69208,236.31097,236.9546,237.42822,238.0904,238.5736,239.09305,239.68127,239.9719,240.13037,240.03595,239.92325,240.04935,240.2408,240.59618,240.68323,240.94643,241.27338,241.66815,242.25432,242.63443,242.94612,242.98413,242.83658,242.41377,242.42822,245.01147,250.21683,257.382,264.73386,271.50903,278.25986,285.40536,292.31168,299.46765,307.4442,315.1513,322.46402,329.7372,337.40936,344.52094,350.33963,356.95312,365.3678,374.13928,380.56186,385.08176,390.47406,396.44006,401.45535,404.39886,407.07016,411.08276,415.15698,417.8566,420.7601,424.0628,426.8394,429.10004,431.42575,435.59335,440.1499,443.9692,447.3418,452.01025,457.5422,463.8546,470.8243,478.5444,487.00635,495.9919,507.06345,521.2856,536.7376,553.0205,570.0763,590.1153,614.0526,639.2111,665.5001,695.9103,731.21326,768.5887,806.7406,845.367,886.7566,930.6196,976.5187,1024.4308,1074.4266,1124.304,1170.3713,1218.185,1270.602,1327.1152,1380.2882,1431.6263,1483.1434,1535.4086,1591.294,1647.7177,1705.5342,1765.7726,1820.5306,1863.3428,1897.7867,1925.398,1938.397,1938.2438,1931.0906,1932.2808,1943.5254,1959.3243,1975.2966,1990.068,1997.174,1994.192,1981.5673,1965.3136,1951.8665,1944.3306,1946.6664,1958.0548,1979.9386,2015.7848,2081.1787,2189.4282,2344.282,2535.0823,2737.4368,2934.0847,3111.103,3264.6206,3395.8745,3508.0952,3604.6245,3685.7468,3756.0107,3818.5808,3873.5552,3924.254,3969.369,4011.6487,4052.0264,4084.059,4116.2954,4146.1055,4170.8926,4191.0264,4204.4497,4220.0513,4240.707,4264.041,4290.3174,4321.0815,4352.763,4384.278,4417.69,4452.543,4488.3945,4523.392,4562.411,4609.015,4649.667,4686.508,4718.191,4753.882,4790.5796,4828.23,4868.281,4908.824,4948.6064,4990.018,5030.436,5076.891,5118.516,5159.572,5197.3706,5233.126,5271.3765,5303.9956,5337.554,5366.8296,5390.8105,5414.1553,5434.1846,5450.2026,5466.4653,5478.76,5482.695,5473.55,5468.4756,5444.363,5417.4487,5382.367,5345.296,5311.145,5280.2036,5255.8813,5233.678,5207.3623,5181.5605,5153.5464,5129.1665,5102.583,5071.882,5041.276,5006.301,4977.0586,4939.588,4906.9165,4874.787,4833.971,4799.234,4762.8774,4721.954,4681.8716,4643.359,4603.0933,4564.289,4525.0107,4487.399,4449.68,4412.5884,4379.9023,4346.2524,4313.5596,4279.8467,4242.8394,4209.263,4177.434,4142.912,4107.704,4074.537,4037.136,3998.9592,3953.912,3912.056,3862.7512,3817.3308,3766.0017,3715.8076,3665.7827,3610.9497,3554.8809,3502.4453,3452.9165,3400.3357,3342.215,3280.941,3217.2117,3157.9275,3100.005,3060.4016,3030.0454,3005.3228,2991.5405,2974.1992,2966.9045,2955.6196,2949.0488,2946.4883,2945.286,2943.7773,2943.293,2947.4702,2951.911,2956.9294,2961.632,2969.055,2978.548,2995.164,3005.0278,3004.1687,3017.985,3028.7659,3035.0125,3045.9597,3049.1587,3056.3735,3066.7366,3070.631,3077.522,3082.0317,3080.9895,3093.698,3086.7495,Fresh
160.20927,149.5242,142.25293,136.91695,132.10135,129.1893,126.46953,124.7773,124.040276,123.604225,123.2739,123.35835,123.30615,123.87312,124.1088,124.7856,125.18323,125.705376,126.17137,126.57323,126.89793,126.94817,126.918076,126.70172,126.37128,126.2571,126.17552,126.19488,126.0162,126.00762,126.02898,126.10117,126.29125,126.3612,126.3308,126.1414,125.82235,125.1362,124.78472,125.800674,128.31998,131.65495,134.96933,138.11984,141.30385,144.63895,147.93782,151.38625,155.12517,158.82755,162.26262,165.67133,169.2746,172.49785,175.0554,177.97025,181.71582,185.61948,188.37505,190.04794,192.13803,194.50208,196.50522,197.28967,197.9371,199.23642,200.70105,201.44965,202.26405,203.23813,204.0342,204.69318,205.38225,206.97293,208.717,210.2451,211.51457,213.45598,215.95897,218.91357,222.26805,226.21445,230.62047,235.42525,241.5324,249.40405,258.15564,267.6626,277.84857,289.8753,304.1851,319.65442,336.09277,355.0876,377.14993,400.81253,425.38776,450.6493,477.8346,506.8585,537.5709,569.77155,603.65936,637.9835,670.8382,704.83905,742.1639,782.0191,820.1039,857.3679,894.5632,932.1368,971.559,1011.1324,1051.3668,1093.4288,1132.8354,1166.1709,1195.6246,1222.1519,1240.589,1250.668,1255.4415,1264.1241,1277.379,1291.4224,1304.8352,1318.6678,1329.3193,1335.1709,1335.7657,1333.481,1332.0743,1333.4023,1339.0725,1349.4265,1365.1118,1387.9609,1427.0652,1488.5602,1572.4725,1671.332,1770.0568,1861.2795,1939.845,2006.1144,2061.452,2108.638,2149.536,2184.1394,2214.1926,2241.4768,2265.344,2287.2131,2307.1367,2325.61,2343.4436,2357.2449,2372.0696,2385.344,2396.2437,2404.872,2410.2158,2417.002,2426.9294,2438.597,2451.9368,2468.3833,2485.7275,2502.075,2520.465,2539.9116,2559.6594,2579.258,2600.7617,2626.524,2649.1543,2669.404,2687.3271,2707.1633,2727.3757,2748.099,2770.6267,2792.8003,2814.6907,2836.8628,2859.234,2885.042,2907.1433,2929.7068,2950.143,2969.7642,2989.824,3007.1677,3024.8845,3040.4683,3053.276,3064.704,3074.8867,3082.372,3090.827,3096.034,3096.68,3090.4873,3086.9675,3072.13,3055.913,3034.9749,3013.0461,2992.546,2975.0776,2960.4578,2946.437,2930.49,2915.816,2898.403,2883.652,2867.9973,2849.804,2832.383,2811.9287,2795.119,2773.5554,2754.4175,2735.421,2712.6208,2692.7925,2671.846,2648.5083,2625.5403,2603.8623,2580.327,2558.8977,2536.8516,2515.1812,2494.2512,2473.0728,2454.5325,2436.0735,2417.5088,2398.7317,2378.4187,2359.9243,2341.9656,2322.7693,2302.4883,2284.2722,2264.276,2243.3564,2218.2678,2195.3157,2167.15,2141.8872,2114.4639,2086.6145,2059.9846,2029.9686,1999.2028,1969.8088,1942.2236,1913.9124,1881.7812,1847.4424,1811.2928,1778.8018,1745.4246,1723.875,1706.9014,1692.7242,1685.8362,1677.695,1673.48,1666.5684,1665.3372,1663.9799,1662.2476,1661.8853,1663.1094,1665.6776,1670.2391,1674.3336,1676.409,1681.599,1689.0594,1698.249,1706.4436,1705.1222,1714.0728,1721.9338,1727.8431,1733.6986,1734.2986,1739.8424,1748.434,1752.3418,1757.5634,1762.6676,1764.4038,1769.5668,1767.5392,Fresh
95.54623,90.003,85.9438,83.03685,80.12557,78.3723,76.75705,75.793076,75.33545,74.9408,74.5875,74.59923,74.4549,74.693,74.7204,74.99988,75.04973,75.3258,75.40395,75.6513,75.7366,75.77743,75.71797,75.48488,75.53652,75.30765,75.29735,75.2002,75.1243,75.21865,75.1024,75.189224,75.313225,75.3086,75.19523,75.065475,74.96863,75.56902,76.87758,78.55118,80.68932,83.0116,85.15717,87.02408,89.0391,90.983376,93.12245,95.241875,97.41187,99.68235,101.56205,103.50785,105.61355,107.3769,108.74857,110.420975,112.55567,114.6996,116.22088,117.12405,118.137924,119.45195,120.386,120.60532,120.93022,121.586426,122.269,122.68385,123.00725,123.46435,123.9015,124.05802,124.39282,125.106,125.8893,126.771774,127.237,128.2203,129.50635,130.87195,132.60985,134.65755,136.78395,139.3366,142.41667,146.52045,151.38893,156.59578,162.19537,168.93015,177.1513,185.97862,195.46616,206.581,219.71455,233.84003,248.48634,264.15536,280.99765,299.30167,318.80927,339.2635,361.3867,384.02188,405.92764,429.0389,454.4389,481.73096,508.6423,534.402,560.9413,588.50433,616.8689,645.955,676.1132,706.6281,735.6323,760.9052,783.5888,804.2035,818.86115,827.8845,833.7536,840.4643,849.247,857.1324,862.1222,865.0394,863.3278,857.0688,850.555,846.7452,845.1309,845.8106,849.4834,856.4426,867.2283,883.9412,912.9507,958.329,1020.7258,1093.0677,1164.2819,1229.6376,1285.2819,1331.968,1370.8615,1403.9056,1431.9058,1455.7428,1476.1846,1494.8611,1511.4517,1526.2007,1539.5352,1552.0828,1563.0785,1572.5085,1581.6243,1589.9507,1597.3127,1602.3083,1605.488,1609.0107,1615.306,1622.9994,1632.3354,1642.1674,1653.3503,1664.4127,1675.6573,1688.098,1700.693,1713.2772,1726.8925,1743.7588,1757.3904,1770.6685,1782.4836,1795.3477,1808.6234,1821.8638,1836.1644,1850.0125,1864.3524,1877.9592,1891.8054,1907.9202,1923.2456,1936.4376,1949.9874,1961.9408,1973.588,1984.8544,1995.2177,2003.7535,2011.6544,2018.1396,2023.92,2027.6224,2030.8818,2033.0338,2031.9264,2025.3732,2022.4902,2011.5608,1997.9436,1982.3304,1967.4012,1953.349,1941.1726,1930.3224,1920.0708,1909.1764,1898.8386,1887.3604,1876.9799,1866.036,1854.3894,1841.8754,1830.605,1818.2513,1804.251,1791.9128,1779.201,1763.756,1750.3503,1737.9644,1722.793,1708.2068,1694.471,1678.8348,1664.39,1649.8195,1636.7676,1621.9202,1607.897,1595.8354,1584.7828,1571.6719,1560.0695,1547.9746,1535.487,1524.0336,1511.721,1497.7649,1486.7079,1473.9468,1458.719,1444.5101,1428.4454,1411.309,1394.2056,1375.4076,1356.7882,1340.5703,1319.7299,1300.8024,1281.9023,1263.9875,1245.3567,1224.0947,1200.7188,1177.9423,1157.0107,1135.3148,1120.6068,1110.7133,1102.9706,1097.1355,1092.752,1089.088,1086.3195,1085.2738,1084.1996,1082.283,1082.0736,1083.1334,1084.6206,1086.7379,1090.2433,1093.8394,1097.2034,1099.902,1106.4696,1111.7262,1112.0856,1116.8037,1121.154,1125.9781,1130.9436,1129.2883,1133.9596,1140.961,1141.4268,1143.4039,1148.2632,1148.6254,1151.7318,1152.6602,Fresh
452.99124,431.6261,416.0494,405.20172,395.73874,389.59818,384.54318,380.4364,378.6601,377.906,377.5537,377.3072,377.37067,377.85004,378.6806,379.18762,379.5977,380.27344,381.00192,381.92285,382.773,383.77786,384.37323,384.78726,385.97968,386.84308,387.72052,388.9613,390.24945,391.32516,392.64926,394.02264,395.35614,396.82388,398.10385,398.89835,399.66156,403.21756,410.30862,421.6244,435.4367,450.5179,464.5555,477.58496,490.9826,504.421,517.9489,532.0125,547.0915,562.2649,576.4949,590.72,606.57526,620.7647,633.3045,647.2775,664.95844,683.5182,697.6658,708.7281,721.6444,735.932,748.2921,756.5617,764.40125,775.1209,785.7652,793.9997,802.0904,810.9116,818.982,825.51624,833.0068,842.9048,854.0794,863.8224,872.0427,882.322,894.8055,907.9682,921.9281,936.699,952.1598,968.4923,987.1897,1010.513,1035.7856,1060.5062,1086.302,1115.6211,1150.4132,1186.7397,1222.0624,1262.7439,1311.1799,1360.5452,1408.412,1455.8397,1506.342,1558.7347,1612.529,1666.5353,1723.5896,1777.4194,1824.084,1871.1602,1924.8556,1982.855,2036.399,2083.9805,2133.0168,2184.7615,2241.413,2299.5356,2359.671,2420.8015,2472.4182,2506.0261,2525.388,2533.4695,2520.4543,2490.0225,2452.229,2424.9248,2412.1523,2404.5818,2394.1487,2379.8584,2353.3347,2314.6672,2272.9045,2234.129,2201.5923,2180.181,2172.5452,2179.3276,2201.0913,2243.3416,2327.7805,2472.047,2685.5408,2955.251,3250.7021,3544.6724,3815.494,4055.5032,4262.414,4440.2773,4590.798,4718.29,4826.754,4922.3433,5006.493,5082.9185,5150.2437,5213.3726,5269.105,5316.7876,5363.56,5403.5596,5438.1577,5464.5024,5483.284,5502.8594,5529.741,5560.749,5594.474,5632.762,5672.1353,5710.8774,5751.3296,5792.8955,5838.0664,5880.2554,5927.2144,5986.3013,6034.853,6079.2715,6119.9497,6162.4834,6209.534,6254.454,6304.0327,6355.478,6405.466,6455.7275,6507.3687,6567.602,6620.658,6672.812,6720.451,6767.7104,6814.384,6857.481,6900.7705,6936.931,6968.86,6996.451,7023.7446,7044.2207,7062.905,7079.4062,7081.955,7067.2393,7064.6895,7034.0986,6995.9746,6947.2217,6902.1553,6859.228,6823.4297,6792.643,6764.5264,6734.592,6703.966,6671.34,6641.484,6609.8154,6572.998,6534.999,6498.848,6461.59,6417.428,6379.5425,6339.402,6292.2666,6248.2227,6206.98,6157.324,6110.47,6063.549,6013.4424,5968.171,5919.9985,5874.0337,5828.1943,5782.5117,5741.935,5702.2515,5661.0786,5622.238,5573.291,5534.189,5498.3433,5453.6094,5408.126,5370.7246,5320.898,5265.678,5214.7046,5159.1167,5096.5474,5034.8857,4969.569,4904.1885,4839.027,4768.313,4694.985,4628.919,4561.539,4491.851,4418.804,4339.156,4253.3135,4176.051,4103.8555,4053.5325,4013.6904,3983.1672,3963.6892,3945.378,3932.5515,3917.5344,3912.4368,3904.9788,3902.1584,3903.9175,3900.3672,3905.9248,3909.7249,3919.006,3930.339,3937.406,3953.5251,3968.8315,3981.7417,3982.3652,4002.9543,4016.252,4023.488,4038.4387,4040.5327,4050.8044,4062.0552,4072.6787,4074.1467,4078.2188,4076.8376,4089.1248,4088.4067,Fresh
294.1149,281.9489,273.83484,267.79398,262.9724,259.7136,257.2245,255.17152,254.253,254.15895,254.2294,254.3169,254.68205,255.00227,255.50935,255.87656,256.36282,257.04446,257.63992,258.56467,259.609,260.5566,261.5704,262.65958,264.1075,265.30804,266.65567,268.02454,269.69806,271.12466,272.49136,274.0901,275.4652,276.94708,278.28522,279.51074,280.96475,286.07828,293.4803,302.8328,313.7123,325.46143,336.44952,346.6393,357.42014,368.1895,379.10165,390.5236,402.93826,415.56595,427.4996,439.76514,453.3802,465.87045,477.2153,490.0298,505.7492,522.1545,535.6712,546.6566,559.2376,573.09106,584.78314,594.0354,603.0432,613.9577,624.6225,633.5963,642.0128,651.4258,660.27106,667.3926,675.2823,685.1678,695.9916,705.7383,714.2921,724.1615,735.9512,747.8157,760.1281,773.0956,785.9605,799.1572,813.9073,831.6616,850.7025,868.2802,885.7574,905.4095,928.4174,951.3402,972.6021,996.6088,1025.4838,1053.9036,1079.15,1103.1139,1128.1704,1153.3267,1178.0156,1201.3313,1225.3702,1245.824,1260.0785,1273.1825,1289.7678,1308.3077,1323.1584,1333.479,1344.8544,1358.5431,1375.0098,1392.8165,1411.7784,1430.2135,1441.7339,1441.4325,1431.1549,1413.449,1383.6262,1344.8811,1304.7706,1273.2852,1252.6132,1237.3665,1221.0144,1199.955,1169.8375,1132.0905,1094.0103,1061.8423,1036.5333,1018.9377,1010.067,1010.0084,1018.4237,1038.5474,1081.1671,1156.1866,1271.2681,1423.0184,1597.9305,1779.8328,1954.9268,2114.9756,2256.621,2379.4275,2484.2988,2573.766,2649.368,2716.2166,2775.0015,2827.4502,2874.293,2917.9712,2955.9485,2989.1426,3020.394,3047.2263,3070.2075,3088.1704,3100.7815,3113.7942,3130.25,3149.5928,3169.7832,3192.3137,3214.5303,3236.7798,3258.2715,3282.1882,3305.489,3328.4492,3354.336,3386.7808,3412.163,3437.0588,3458.6377,3481.8325,3507.0457,3532.7625,3559.6267,3587.0676,3616.0688,3644.2563,3672.9995,3705.946,3737.2632,3765.9468,3793.9072,3820.4692,3846.4849,3872.5725,3897.1553,3918.16,3936.7676,3954.0952,3970.0483,3983.4033,3994.4275,4005.4116,4007.8691,4001.0608,4000.7568,3983.9387,3964.0051,3937.223,3913.7563,3892.024,3874.2004,3860.3145,3847.5547,3835.4097,3821.102,3806.8203,3794.422,3779.517,3763.5615,3745.8445,3729.5525,3712.9568,3692.2212,3674.797,3655.3896,3633.3347,3613.2236,3592.622,3569.2288,3546.327,3523.4304,3499.3315,3476.8772,3451.567,3430.413,3406.8484,3382.9575,3363.644,3345.8667,3324.1255,3304.4482,3279.7988,3260.3423,3242.3037,3218.5403,3193.9312,3175.3364,3149.7505,3117.9028,3090.163,3057.8801,3024.864,2988.4685,2952.6123,2913.9526,2877.4397,2835.5703,2796.2068,2757.4807,2719.08,2677.1272,2635.9512,2591.3547,2540.402,2496.3438,2455.377,2426.7993,2404.236,2387.7668,2377.761,2366.7288,2359.624,2351.9492,2347.9375,2345.6743,2344.0156,2345.3928,2341.7656,2347.6836,2349.055,2353.66,2361.402,2365.994,2374.693,2382.718,2388.337,2389.6536,2402.7368,2408.6277,2414.4077,2422.3557,2424.842,2428.584,2434.9817,2440.0083,2441.7825,2439.663,2440.6726,2446.6406,2449.2952,Fresh
217.42328,205.29747,195.4056,188.96808,183.38173,179.5071,176.61098,174.17586,172.9429,172.22017,172.01962,172.04878,172.00055,172.5888,172.78955,173.27803,173.63295,174.09975,174.31195,174.60968,174.81093,174.72513,174.72244,174.6322,174.51755,174.20503,174.31915,174.37308,174.46373,174.56834,174.62088,174.80157,175.22552,175.33943,175.39195,175.979,178.21623,181.69043,185.74202,190.24126,195.74188,201.74033,207.21378,212.20654,217.57393,222.91245,228.2089,233.84856,239.73218,245.7207,251.16748,256.7816,262.49066,267.78354,272.10925,277.25894,283.65207,290.19666,295.08298,298.74973,302.59616,307.48447,311.0494,313.18314,315.26404,318.2896,321.30884,323.6133,325.68735,328.30927,330.49774,332.0066,334.0055,337.17416,340.786,343.97073,346.64413,350.30453,355.10992,359.8789,365.64926,372.21002,379.00595,386.72083,396.0735,407.4695,420.8065,434.7016,449.2351,466.78046,487.35526,509.7138,533.1295,559.8451,591.7301,625.8986,660.167,695.6799,733.9543,774.94586,818.2343,863.3039,910.7274,958.2502,1003.1784,1049.7368,1101.0698,1155.3584,1208.2653,1258.2404,1309.4222,1363.8215,1419.5822,1475.9125,1534.9722,1594.0487,1646.986,1690.4286,1724.452,1750.5258,1762.4976,1761.83,1757.4568,1756.7312,1762.6086,1769.6385,1770.8042,1764.0876,1744.1772,1707.2502,1664.2582,1628.9384,1603.156,1587.0217,1582.1403,1589.6964,1608.0144,1642.9484,1706.446,1810.4698,1955.2256,2129.0198,2309.1763,2479.1345,2631.085,2761.1567,2871.1748,2964.558,3043.114,3109.817,3165.9885,3215.2583,3258.213,3297.9727,3331.3801,3362.9543,3390.2173,3412.9592,3435.204,3453.4749,3468.8313,3478.6108,3484.6548,3491.2507,3503.102,3518.3872,3535.5928,3555.9417,3575.5847,3597.4763,3618.258,3640.21,3662.4192,3685.9644,3711.4016,3743.359,3767.4905,3790.8816,3811.2031,3835.3557,3858.777,3884.178,3910.5396,3936.978,3965.344,3989.7263,4018.8716,4048.6487,4075.7632,4102.4565,4126.782,4149.7183,4171.1084,4192.93,4212.6367,4229.145,4244.1694,4256.1094,4267.508,4275.5503,4280.85,4284.2246,4279.7466,4271.0444,4259.7354,4238.3354,4210.771,4179.988,4148.5786,4120.568,4096.7637,4078.5603,4059.552,4041.8203,4023.0037,4002.5413,3984.8,3963.3953,3943.8752,3922.3904,3900.9949,3879.2483,3856.25,3832.3872,3809.678,3782.936,3759.6975,3736.9592,3707.644,3680.6624,3655.6929,3627.024,3599.838,3572.6335,3547.8008,3520.9792,3496.274,3473.2097,3450.0715,3426.6604,3403.544,3379.7915,3356.3535,3334.4966,3309.8816,3286.5342,3261.4338,3236.3037,3205.0493,3174.3616,3139.735,3103.872,3065.774,3028.2349,2987.4753,2949.0325,2905.1016,2863.1208,2823.505,2782.9028,2739.1978,2693.9077,2644.5195,2589.709,2543.0676,2498.1584,2467.0854,2443.4346,2427.622,2415.9453,2404.8413,2396.9421,2392.5935,2389.0986,2385.8037,2385.33,2382.7703,2387.9749,2390.652,2397.3225,2403.4495,2412.9949,2423.8137,2428.3457,2442.2485,2452.0017,2455.129,2467.4932,2481.01,2485.3887,2502.8308,2503.712,2514.7295,2524.046,2530.3699,2537.8484,2544.9072,2546.9563,2556.089,2558.8296,Fresh
