0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AO
0.42060646,0.42959836,0.38128078,0.4030681,0.34006852,0.31874704,0.38465068,0.4016616,0.33120438,0.34906694,0.41207016,0.36725402,0.36475065,0.43284994,0.45063627,0.4071322,0.39711446,0.38959444,0.48604128,0.33052886,0.4727876,0.4395818,0.45898438,0.5445733,0.57329136,0.53390366,0.5173605,0.5705253,0.61889243,0.6037181,0.5684831,0.53941506,0.55393094,0.5385014,0.54872036,0.53571624,0.51383257,0.494416,0.5015216,0.519647,0.51546496,0.48881948,0.46827275,0.4642269,0.47395405,0.5036444,0.5367963,0.5548313,0.55373687,0.53781545,0.51782835,0.4921636,0.4748021,0.472311,0.47830015,0.49832663,0.53728414,0.5641371,0.55482805,0.5293256,0.49027562,0.49552986,0.53147846,0.5067022,0.8155461,0.81198287,0.8196094,0.6557741,0.7391174,0.71404606,0.71332395,0.68974364,0.6964989,0.7247387,0.75753725,0.77981126,0.7841418,0.7725081,0.7549335,0.74084604,0.72418094,0.74322104,0.7857464,0.8225001,0.87508357,0.8731127,0.86969805,0.85208106,0.82471514,0.8167934,0.83561283,0.860439,0.88710856,0.883262,0.8643754,0.82826036,0.8836111,0.85928506,0.8227379,0.7976481,0.7928396,0.8166729,0.81796086,0.841757,0.82823133,0.806641,0.7905019,0.7767167,0.7478773,0.73256266,0.76395416,0.7790132,0.8057658,0.84016633,0.82095206,0.8150719,0.7752526,0.75120956,0.7165101,0.6632112,0.7017212,0.76151866,0.76550466,0.7945882,0.8197549,0.85299003,0.8724632,0.842891,0.7000737,0.73243237,0.74283624,0.76482517,0.8123757,0.8407357,0.8390383,0.8289064,0.81753004,0.7843009,0.7698188,0.7463361,0.72991055,0.72576547,0.73919874,0.7408459,0.77069676,0.7838024,0.78115153,0.8087768,0.78951716,0.7981624,0.78101426,0.76793325,0.7488626,0.7439412,0.74374694,0.7546015,0.7678686,0.75193727,0.76201,0.74609303,0.75501645,0.75468016,0.7502109,0.7515424,0.7372806,0.7268844,0.70344317,0.6997649,0.6834692,0.680954,0.6596446,0.67400163,0.6605984,0.66756237,0.67105657,0.6902024,0.69138026,0.7066942,0.69931006,0.7225728,0.713606,0.7261371,0.75835705,0.74069566,0.73112833,0.7394465,0.7175843,0.7195221,0.74167085,0.7341004,0.75904274,0.7442731,AO
0.25999698,0.29619798,0.27958298,0.29769048,0.24425729,0.20364858,0.19337489,0.19479515,0.190836,0.18340541,0.20354146,0.18025465,0.15803444,0.17311656,0.17930952,0.17455861,0.18220119,0.17002104,0.19531249,0.13647439,0.19725874,0.18723346,0.17807752,0.19254157,0.21266039,0.21421215,0.2164416,0.22862023,0.23481628,0.20924091,0.1893976,0.16747317,0.17747259,0.16771704,0.1633237,0.15820457,0.15120563,0.14308831,0.14543764,0.1492379,0.15191735,0.14562215,0.14099887,0.14132087,0.1416218,0.14885229,0.15620072,0.16463016,0.16382885,0.16288243,0.15929829,0.15611088,0.15187895,0.15257019,0.15721609,0.16074613,0.17825218,0.19170703,0.19916587,0.20917816,0.21727748,0.23706119,0.25539064,0.24140732,0.6643912,0.65354985,0.6445212,0.50979537,0.5546238,0.50850606,0.47140887,0.43105635,0.4145313,0.4187492,0.42358065,0.4416855,0.4484846,0.44694868,0.4425748,0.43328762,0.41754603,0.41956326,0.42877162,0.44237182,0.46860594,0.46675265,0.47025257,0.45421222,0.41866696,0.4077452,0.395935,0.40055227,0.40335536,0.4124282,0.40255895,0.39616516,0.41034696,0.4025869,0.3856514,0.37084216,0.36723948,0.36771065,0.36689982,0.3760178,0.3794135,0.3832469,0.38835788,0.37825114,0.36393872,0.3510578,0.34745774,0.34683183,0.35899857,0.36706224,0.3704126,0.36947846,0.36341557,0.35333925,0.33927882,0.32784557,0.35246265,0.35391107,0.33358926,0.34099567,0.35213596,0.36669782,0.3757662,0.3658644,0.3220148,0.30918932,0.30551025,0.31653875,0.33144605,0.34459603,0.34920117,0.3468979,0.34613007,0.33941925,0.33019763,0.33388704,0.31623524,0.31254753,0.31753176,0.3167296,0.33103156,0.33497536,0.34690544,0.35500968,0.3533714,0.361274,0.3531921,0.35176858,0.3406504,0.3422382,0.34565142,0.3495425,0.35805762,0.35886744,0.36021292,0.3651367,0.3556583,0.35289046,0.35513064,0.35486987,0.35499325,0.35049176,0.34556335,0.34348398,0.34217593,0.3404304,0.33364764,0.33687395,0.33817923,0.34353667,0.33632684,0.35277542,0.3535652,0.36468902,0.3686673,0.37767124,0.38108024,0.39402235,0.40512478,0.4097401,0.4012772,0.40729666,0.39254072,0.3975003,0.41059,0.41027877,0.43499222,0.42982528,AO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AO
0.28580782,0.2682856,0.23475334,0.34829617,0.24056731,0.16166678,0.1422539,0.17517081,0.20794366,0.17762049,0.16423582,0.24861091,0.1312121,0.14436139,0.16151308,0.15000327,0.1797842,0.14241768,0.16038845,0.11682945,0.17569728,0.16399425,0.15149915,0.1719469,0.20241919,0.1951929,0.18856212,0.20154469,0.20857878,0.20086473,0.1787653,0.16180643,0.16868423,0.17513287,0.16098025,0.15941109,0.1524123,0.14232355,0.14907126,0.1554126,0.16428071,0.15319358,0.14915991,0.16630316,0.14863168,0.15763308,0.16431627,0.17438293,0.17462564,0.17378463,0.16657907,0.16491896,0.15853469,0.15973035,0.15965118,0.16671394,0.18020439,0.19971132,0.20409276,0.21250825,0.21030141,0.22151822,0.23399103,0.22212201,0.68531954,0.66981685,0.6673942,0.51970965,0.56168675,0.5143099,0.4673071,0.42808485,0.4116965,0.41622177,0.42307615,0.43887123,0.44651896,0.44859496,0.44436538,0.43612254,0.4213795,0.4219256,0.43055364,0.44540083,0.47260857,0.47443995,0.47896212,0.46496314,0.44234493,0.42733327,0.4200513,0.41921258,0.4250476,0.4325369,0.4263495,0.4159105,0.43121338,0.42077395,0.40525037,0.39243177,0.38435584,0.386724,0.3906722,0.39344898,0.3995048,0.39801493,0.40707138,0.39331937,0.38404518,0.37170246,0.36040795,0.360361,0.41644973,0.3851352,0.3890569,0.38673055,0.3785971,0.3733254,0.36217672,0.34719676,0.37344506,0.37332648,0.35264713,0.36204064,0.37382674,0.39029208,0.40299112,0.3876767,0.3453049,0.34951702,0.33123326,0.3373469,0.36134928,0.37708142,0.3746174,0.3825887,0.3821699,0.36704665,0.3698047,0.37215716,0.36245316,0.3261251,0.36302117,0.34068382,0.3607079,0.36761814,0.3718414,0.36080483,0.42543605,0.37516367,0.35349998,0.36082447,0.33370006,0.33879384,0.34664282,0.33920288,0.34489468,0.35652047,0.34772727,0.35171586,0.34135804,0.338587,0.34549397,0.3333458,0.33122343,0.32345253,0.3185128,0.31573746,0.3162672,0.318129,0.30511042,0.30985492,0.31648448,0.33256078,0.31380454,0.3314605,0.3326634,0.34519473,0.34876713,0.3670856,0.3712033,0.38481817,0.40391055,0.4110733,0.3886087,0.39417565,0.3814622,0.38037682,0.39844942,0.3965797,0.4149725,0.41269028,AO
0.24685547,0.24156095,0.21904582,0.3485184,0.21007231,0.15671198,0.17509663,0.13968137,0.1833086,0.14236619,0.14251016,0.2686253,0.11562613,0.12758267,0.14544109,0.14325656,0.2164032,0.13046828,0.1515508,0.11068434,0.1505486,0.16399427,0.1385663,0.15891609,0.18474703,0.18158035,0.17638798,0.16975895,0.1829878,0.1809592,0.17340682,0.15415256,0.15223365,0.18094692,0.1549166,0.178655,0.14412837,0.1266194,0.1425418,0.15685055,0.16818026,0.14270046,0.13235907,0.19499032,0.13239825,0.1437773,0.14667739,0.16479687,0.16479184,0.168143,0.16176596,0.1604053,0.1462584,0.15065713,0.1707046,0.16711223,0.18937564,0.20442753,0.2182519,0.21150625,0.21079339,0.23745081,0.235349,0.22896439,0.6046195,0.58689135,0.5834923,0.4624048,0.4997125,0.45588258,0.41450816,0.37506136,0.36121812,0.36561453,0.36844602,0.3848482,0.3917321,0.39194667,0.3922271,0.3900949,0.37624404,0.3756496,0.38293764,0.39417997,0.42349932,0.42527354,0.4441016,0.41377604,0.3844733,0.3761103,0.3637495,0.36209774,0.36974537,0.37685522,0.37099716,0.38365307,0.3890101,0.38297197,0.36419347,0.35869807,0.3549899,0.3572164,0.37955514,0.37084714,0.37635192,0.369296,0.38108477,0.3550358,0.35642406,0.34879398,0.3150727,0.32131296,0.41851038,0.33164263,0.340272,0.33566746,0.3354427,0.32965252,0.32616374,0.3113976,0.34740087,0.3454548,0.3328736,0.34041822,0.36670238,0.37622705,0.36461562,0.3851344,0.3123691,0.28786016,0.30522004,0.33280194,0.35570115,0.36125162,0.3740958,0.42193753,0.3838129,0.39787558,0.40305522,0.40055484,0.41412228,0.31458414,0.43260804,0.38619035,0.39736626,0.40043077,0.40263417,0.37355143,0.49398917,0.3656743,0.37742686,0.33830553,0.30341515,0.32502228,0.32954732,0.31354904,0.32012257,0.36495003,0.31931245,0.3459411,0.315938,0.3057738,0.30984655,0.3016524,0.30049643,0.2980533,0.29358506,0.29024035,0.2932883,0.2895293,0.2822882,0.28488848,0.2980198,0.32760727,0.2855134,0.30300415,0.30115107,0.30626884,0.31006768,0.3209913,0.3225809,0.34890887,0.34680668,0.37666252,0.35370582,0.36580893,0.35194173,0.37320313,0.37111717,0.3603416,0.37855175,0.3729824,AO
0.30500853,0.33197933,0.30228436,0.31518856,0.2653366,0.23213863,0.22318198,0.23990709,0.21367475,0.21510574,0.24128854,0.2073274,0.20222722,0.22652735,0.23635468,0.2190459,0.21832356,0.20417005,0.24748524,0.16763534,0.2448466,0.22341199,0.2249525,0.25255325,0.27624235,0.26703554,0.263148,0.28762576,0.31077427,0.27984238,0.25123185,0.2299405,0.23771775,0.22612856,0.22867021,0.21972942,0.21444917,0.20359728,0.20599823,0.21236238,0.21007456,0.20357223,0.19874486,0.18998267,0.19700831,0.20416863,0.21629235,0.22126433,0.22000599,0.21719156,0.20915587,0.20516393,0.19868775,0.20027271,0.20728981,0.21355553,0.23606938,0.2454453,0.25172308,0.2530737,0.25725377,0.27706695,0.30282575,0.29015628,0.68773013,0.6823221,0.67024684,0.53910214,0.587448,0.5442846,0.5022155,0.46754193,0.45144862,0.45609307,0.46622333,0.4810443,0.4911618,0.49061158,0.48418185,0.47223955,0.4568121,0.45852032,0.4699643,0.48663,0.5182324,0.51727146,0.5155958,0.5004517,0.47094777,0.4564547,0.45313495,0.46013987,0.4709168,0.47508886,0.4684277,0.4530234,0.47587076,0.466602,0.44764912,0.4334725,0.42654884,0.42988008,0.4232872,0.44238153,0.4422478,0.4391926,0.44603163,0.42892125,0.41447103,0.39761126,0.4008772,0.40423566,0.4024053,0.42506358,0.4258161,0.42268628,0.4171262,0.40187204,0.3846139,0.37029156,0.39126077,0.39771283,0.37896279,0.38807285,0.41184717,0.43000713,0.4364254,0.42508674,0.36928576,0.3559469,0.357511,0.36368677,0.38198575,0.40741974,0.40638548,0.39849287,0.4017896,0.3888924,0.37284595,0.37588176,0.3566356,0.35325292,0.36141995,0.36128128,0.36904278,0.37549195,0.3916843,0.3970113,0.38905063,0.41159672,0.403679,0.39622778,0.38284677,0.38698578,0.38039982,0.38514006,0.39376342,0.3885372,0.39284372,0.39225194,0.3841356,0.38028303,0.38148707,0.3771543,0.3797409,0.3766693,0.36350584,0.35675988,0.35150722,0.35460976,0.34359494,0.34841645,0.3440921,0.34710163,0.351902,0.3586095,0.3628464,0.3739005,0.37868622,0.39390618,0.39188603,0.40404585,0.42090073,0.42021644,0.412887,0.41714454,0.4058351,0.40603706,0.41643703,0.41241556,0.4327927,0.4266713,AO
0.3574172,0.39166433,0.36362407,0.38945848,0.33735412,0.31288835,0.34363762,0.35658413,0.31786045,0.319831,0.35440516,0.31768864,0.29950702,0.3454718,0.3513762,0.32264405,0.33496812,0.31174242,0.37261444,0.25107804,0.3479219,0.3296623,0.33701962,0.38071463,0.40127155,0.38557708,0.3829576,0.41478476,0.43780184,0.40869358,0.37895244,0.34989285,0.36548075,0.35356268,0.3539416,0.34182894,0.33236364,0.31481436,0.3211494,0.32988092,0.32891774,0.31021684,0.29751703,0.29485616,0.2996129,0.31368962,0.32776973,0.33940905,0.3386302,0.32920223,0.3159302,0.30600694,0.29600134,0.29444113,0.3031478,0.31299096,0.33964795,0.35706502,0.3531536,0.34851235,0.3497526,0.38367367,0.42160058,0.39997545,0.728765,0.7186187,0.7158911,0.57618177,0.6412161,0.6045875,0.584803,0.5516682,0.5441755,0.5537695,0.56848085,0.5932166,0.59610415,0.590065,0.5797412,0.56694555,0.54892385,0.5581593,0.57369167,0.6024081,0.6385545,0.6352616,0.6327654,0.6200065,0.58323836,0.5767106,0.5797425,0.59090716,0.6052274,0.6090461,0.5942759,0.5804596,0.6091054,0.59377056,0.57126284,0.55032843,0.551684,0.55640036,0.5597021,0.5780423,0.57006276,0.56438357,0.56152344,0.55276173,0.5331331,0.51869595,0.5300127,0.53590494,0.554426,0.5706755,0.56634617,0.560555,0.5428162,0.5253218,0.5006356,0.47249362,0.5001377,0.5276561,0.5183406,0.5384921,0.5572652,0.5822672,0.59455144,0.5815591,0.48393106,0.48660615,0.49623972,0.5081068,0.5381363,0.55509496,0.5582423,0.5523048,0.5464196,0.5334794,0.5177478,0.5259087,0.49863777,0.4945473,0.50442904,0.5081758,0.5227154,0.5349419,0.5458207,0.55656564,0.5531478,0.56744015,0.5523362,0.55071867,0.5310732,0.53226095,0.5331289,0.5369062,0.55144554,0.5456673,0.5539266,0.55371684,0.54594105,0.54453534,0.5457607,0.5412286,0.5400227,0.53547335,0.5174022,0.51444554,0.50791866,0.50758135,0.49177486,0.4996114,0.49364126,0.50150794,0.49689254,0.51454616,0.51557535,0.5327496,0.531335,0.54258937,0.53950506,0.5549193,0.5612453,0.5690474,0.5578477,0.56864387,0.5521985,0.55453634,0.56994855,0.56300795,0.58798325,0.57758754,AO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AO
0.287303,0.31141612,0.30033523,0.33135355,0.27085033,0.22631343,0.22947928,0.24621859,0.21937728,0.2257417,0.22330339,0.21162516,0.19138114,0.21721561,0.2259389,0.21051833,0.20769547,0.21247059,0.2652215,0.17194179,0.25110516,0.2223498,0.21946262,0.25242844,0.27672875,0.27550447,0.27454177,0.29855213,0.3284111,0.29632053,0.26223913,0.23944844,0.24545358,0.23849401,0.23836122,0.22572428,0.2172105,0.20750152,0.20987779,0.21846463,0.21860689,0.21264482,0.21597293,0.19909452,0.2034486,0.21311273,0.22992864,0.23258007,0.2295516,0.22311716,0.21588664,0.2085284,0.20193908,0.19627587,0.1961176,0.19976547,0.23062783,0.22734745,0.23449023,0.24171303,0.2448479,0.27044374,0.3022169,0.2925183,0.66274774,0.64766824,0.6375419,0.50828844,0.5547871,0.5186274,0.47923416,0.4447445,0.4272461,0.43508595,0.4458001,0.46329054,0.46743965,0.46392226,0.4600799,0.4516573,0.43996215,0.4468775,0.4620075,0.47455573,0.5049433,0.49770418,0.5048472,0.48740447,0.46944052,0.4526536,0.4515341,0.45106918,0.4556782,0.45782956,0.44722757,0.43214503,0.4497782,0.44125062,0.42675748,0.41038495,0.39904907,0.4114071,0.40215722,0.4136444,0.41779828,0.41395542,0.4186953,0.40823433,0.39593866,0.38291302,0.3872911,0.3902809,0.39488783,0.41707408,0.4073041,0.40307605,0.38795835,0.37674728,0.35736576,0.3433331,0.36142668,0.37151366,0.35549155,0.36350498,0.375852,0.3905668,0.40698984,0.40172967,0.35229677,0.34952745,0.3524074,0.3632986,0.3788561,0.39880502,0.40379527,0.3901946,0.3917491,0.37113333,0.36363378,0.34978455,0.335439,0.35387063,0.3399041,0.33921924,0.35066476,0.35818118,0.36700082,0.38262096,0.37489432,0.3821119,0.3729074,0.37536225,0.35662964,0.3611046,0.35962793,0.36342415,0.36902183,0.35953733,0.36019814,0.35327932,0.35324696,0.3502463,0.35498247,0.36004212,0.34649277,0.34413025,0.33211443,0.3351535,0.33271477,0.3391215,0.32735574,0.33349726,0.32895508,0.3334589,0.33730975,0.34630203,0.3535121,0.36086664,0.36277002,0.3820867,0.38856345,0.39753217,0.42459664,0.41767615,0.40902933,0.41432127,0.40431604,0.40439534,0.41873327,0.4147692,0.43373874,0.42913646,AO
0.2679448,0.29159543,0.26479265,0.24980664,0.21978493,0.19514516,0.19153416,0.2279048,0.17580974,0.192433,0.23954302,0.16149516,0.20972742,0.23595625,0.2407693,0.21507323,0.1796517,0.21152352,0.25635338,0.17145793,0.26152337,0.21897013,0.23149806,0.2601171,0.27686384,0.26268142,0.25823158,0.29549205,0.29475352,0.26917672,0.24293405,0.22346558,0.24346435,0.21132226,0.2266284,0.20864451,0.2145898,0.21264677,0.20364343,0.20677373,0.20082943,0.20875658,0.21147253,0.17535195,0.21490523,0.22531661,0.24399304,0.24670906,0.24446748,0.24424152,0.23575783,0.2243678,0.22751951,0.22060534,0.21805283,0.2284163,0.25852755,0.25620002,0.2565934,0.2582015,0.25702527,0.2696235,0.2863428,0.27228332,0.6917295,0.69323754,0.6706036,0.54413867,0.59896094,0.55854636,0.5302586,0.49864486,0.48542517,0.48888782,0.512095,0.5235349,0.5415658,0.5374514,0.5315845,0.51536316,0.5017742,0.5022231,0.5249981,0.5395758,0.5746496,0.57592845,0.5548665,0.5542482,0.5329382,0.51175463,0.51551455,0.5261447,0.53304946,0.54022235,0.52593255,0.4978925,0.530599,0.52073896,0.49695426,0.47929326,0.4643183,0.47486377,0.45139122,0.47548383,0.4789983,0.47507644,0.47750923,0.4652383,0.43799755,0.42256695,0.44186682,0.4512617,0.40165362,0.48670602,0.4874412,0.4810794,0.47527403,0.4589877,0.4266594,0.42355362,0.43600592,0.4541697,0.439632,0.44226256,0.45906502,0.48819804,0.504536,0.48002774,0.4236456,0.4204026,0.42111033,0.42442924,0.43703252,0.47091287,0.47528487,0.42805594,0.4546915,0.43668944,0.40461126,0.38271722,0.36413836,0.42034617,0.3559898,0.38493672,0.3827717,0.39115188,0.41628772,0.43975365,0.36741117,0.45278448,0.4357671,0.44625777,0.45501846,0.4368742,0.4310112,0.44896972,0.45802456,0.4257758,0.46180472,0.43748298,0.45289543,0.46615282,0.4590747,0.47057873,0.46186814,0.4666139,0.449067,0.45097202,0.42533436,0.4356988,0.4195827,0.4263781,0.4023314,0.3912476,0.4368926,0.4274898,0.4302842,0.446946,0.44877255,0.47206408,0.45899385,0.45767286,0.52604175,0.46055454,0.45708862,0.45366514,0.44396678,0.43548816,0.45817426,0.45637634,0.4838765,0.47999775,AO
